Date,Open,High,Low,Close,Volume,Adj Close
2001-03-27,588.45,606.35,587.69,605.58,1314200000,605.58
2001-03-26,580.71,592.26,580.71,588.45,1114000000,588.45
2001-03-23,567.66,581.94,567.66,580.71,1364900000,580.71
2001-03-22,569.97,571.03,548.16,567.66,176750000,567.66
2001-03-21,581.93,586.00,567.95,569.97,1346300000,569.97
2001-03-20,597.67,604.06,581.65,581.93,1235900000,581.93
2001-03-19,587.99,599.81,585.96,597.67,1126200000,597.67
2001-03-16,600.71,600.71,586.93,587.99,157090000,587.99
2001-03-15,596.10,605.36,596.10,600.71,1259500000,600.71
2001-03-14,613.51,613.51,589.89,596.10,1397400000,596.10
2001-03-13,601.51,613.73,598.80,613.51,1360900000,613.51
2001-03-12,633.40,633.40,598.45,601.51,1229000000,601.51
2001-03-09,651.46,651.46,629.65,633.40,1085900000,633.40
2001-03-08,650.72,653.44,647.04,651.46,1114100000,651.46
2001-03-07,645.45,652.04,645.45,650.72,1132200000,650.72
2001-03-06,638.43,653.21,638.43,645.45,1091800000,645.45
2001-03-05,633.89,639.21,633.89,638.43,929200000,638.43
2001-03-02,641.38,643.84,628.55,633.89,1294000000,633.89
2001-03-01,640.71,641.48,625.64,641.38,1294900000,641.38
2001-02-28,650.97,653.96,635.04,640.71,1225300000,640.71
2001-02-27,655.80,659.10,647.21,650.97,1114100000,650.97
2001-02-26,642.64,655.83,639.83,655.80,1130800000,655.80
2001-02-23,647.29,647.29,626.83,642.64,1231300000,642.64
2001-02-22,647.60,650.96,634.11,647.29,1365900000,647.29
2001-02-21,661.36,663.61,646.27,647.60,1208500000,647.60
2001-02-20,675.42,679.08,660.85,661.36,1112200000,661.36
2001-02-16,688.50,688.50,670.04,675.42,1257200000,675.42
2001-02-15,682.68,690.89,682.68,688.50,1153700000,688.50
2001-02-14,684.75,685.62,676.28,682.68,1150300000,682.68
2001-02-13,692.06,695.96,684.04,684.75,1075200000,684.75
2001-02-12,682.35,692.32,682.11,692.06,1012300000,692.06
2001-02-09,694.32,694.32,679.48,682.35,1075500000,682.35
2001-02-08,700.97,704.74,694.32,694.32,1107200000,694.32
2001-02-07,708.52,708.53,697.13,700.77,1158300000,700.77
2001-02-06,709.66,714.96,707.48,708.52,1059600000,708.52
2001-02-05,705.48,709.97,703.85,709.66,1013000000,709.66
2001-02-02,719.70,720.45,705.08,705.48,1048400000,705.48
2001-02-01,715.20,719.70,711.25,719.70,1118800000,719.70
2001-01-31,718.46,725.42,714.30,715.20,1295300000,715.20
2001-01-30,711.55,719.74,708.76,718.46,1149800000,718.46
2001-01-29,709.05,712.56,705.71,711.55,1053100000,711.55
2001-01-26,710.81,710.81,703.22,709.06,1098000000,709.06
2001-01-25,714.33,717.32,709.97,710.81,1258000000,710.81
2001-01-24,712.04,717.20,710.71,714.33,1309000000,714.33
2001-01-23,703.17,713.45,700.39,712.04,1232600000,712.04
2001-01-22,705.23,710.45,698.39,703.17,1164000000,703.17
2001-01-19,704.00,710.78,701.06,705.23,1407800000,705.23
2001-01-18,691.98,707.19,691.58,704.00,1445000000,704.00
2001-01-17,693.05,703.15,689.61,691.98,1349100000,691.98
2001-01-16,687.88,693.83,684.80,693.05,1205700000,693.05
2001-01-12,693.40,696.38,684.11,687.88,1276000000,687.88
2001-01-11,684.78,696.47,682.95,693.40,1411200000,693.40
2001-01-10,679.45,685.13,671.59,684.78,1296500000,684.78
2001-01-09,677.31,686.65,676.07,679.45,1191300000,679.45
2001-01-08,681.71,681.71,667.28,677.31,1115500000,677.31
2001-01-05,700.92,701.85,680.11,681.71,1430800000,681.71
2001-01-04,703.97,709.68,698.58,700.92,216940000,700.92
2001-01-03,667.13,704.59,664.56,703.97,188070000,703.97
2001-01-02,686.45,686.45,662.56,667.13,1129400000,667.13
2000-12-29,692.29,695.09,684.44,686.45,1035500000,686.45
2000-12-28,691.18,694.18,688.62,692.29,1015300000,692.29
2000-12-27,687.00,693.38,683.78,691.18,1092700000,691.18
2000-12-26,684.24,690.64,679.52,687.00,806500000,687.00
2000-12-22,668.58,684.55,668.58,684.23,1087100000,684.23
2000-12-21,661.50,674.71,656.68,668.58,1449900000,668.58
2000-12-20,686.85,686.85,660.62,661.50,1421600000,661.50
2000-12-19,694.35,709.38,686.48,686.85,1324900000,686.85
2000-12-18,689.48,701.16,689.48,694.35,1189900000,694.35
2000-12-15,710.67,710.67,687.09,689.48,156110000,689.48
2000-12-14,720.59,721.37,710.54,710.67,1061300000,710.67
2000-12-13,728.91,737.24,719.34,720.59,1195100000,720.59
2000-12-12,733.97,733.97,727.52,728.91,1083400000,728.91
2000-12-11,727.06,739.71,725.55,733.97,1202400000,733.97
2000-12-08,710.29,732.79,710.29,727.06,1358300000,727.06
2000-12-07,717.25,717.29,708.64,710.29,1128000000,710.29
2000-12-06,732.09,732.09,714.24,717.25,1399300000,717.25
2000-12-05,701.27,732.09,701.27,732.09,900300000,732.09
2000-12-04,695.99,706.14,693.44,701.27,1103000000,701.27
2000-12-01,697.28,708.69,691.80,695.99,1195200000,695.99
2000-11-30,712.47,712.47,684.30,697.28,1186530000,697.28
2000-11-29,708.47,718.33,704.92,712.47,402100000,712.47
2000-11-28,714.78,720.28,707.92,708.47,1028200000,708.47
2000-11-27,711.16,724.84,711.16,714.78,946100000,714.78
2000-11-24,700.72,712.65,700.72,711.16,404870000,711.16
2000-11-22,713.70,713.75,700.39,700.72,963200000,700.72
2000-11-21,710.04,718.73,706.25,713.70,1137100000,713.70
2000-11-20,725.09,725.09,709.16,710.04,955800000,710.04
2000-11-17,724.18,733.05,717.02,725.09,1070400000,725.09
2000-11-16,733.30,736.82,722.84,724.18,956300000,724.18
2000-11-15,729.67,738.13,725.19,733.30,1066800000,733.30
2000-11-14,712.16,734.67,712.16,729.67,1118800000,729.67
2000-11-13,719.11,719.13,698.77,712.16,1129300000,712.16
2000-11-10,739.21,739.21,719.11,719.11,962500000,719.11
2000-11-09,743.32,743.32,721.79,739.21,1111000000,739.21
2000-11-08,756.30,760.45,742.98,743.32,909300000,743.32
2000-11-07,755.44,760.29,751.55,756.30,880900000,756.30
2000-11-06,753.85,759.14,752.77,755.44,930900000,755.44
2000-11-03,753.52,755.85,749.15,751.70,997700000,751.70
2000-11-02,748.39,755.57,748.39,753.52,1167700000,753.52
2000-11-01,750.93,753.44,741.91,748.39,1206800000,748.39
2000-10-31,732.77,752.43,732.77,750.93,1366400000,750.93
2000-10-30,726.18,736.21,722.38,732.77,1186500000,732.77
2000-10-27,720.62,729.25,719.46,726.18,1086300000,726.18
2000-10-26,719.14,725.32,705.51,720.62,1303800000,720.62
2000-10-25,738.42,738.42,718.21,719.14,1315600000,719.14
2000-10-24,734.35,747.37,731.83,738.42,1158600000,738.42
2000-10-23,738.16,741.17,729.68,734.35,1046800000,734.35
2000-10-20,733.89,745.77,729.23,738.16,1177400000,738.16
2000-10-19,706.77,734.47,706.77,733.89,1297900000,733.89
2000-10-18,711.72,714.46,685.55,706.77,1441700000,706.77
2000-10-17,725.48,729.41,707.74,711.72,1161500000,711.72
2000-10-16,729.01,729.87,720.57,725.48,1005400000,725.48
2000-10-13,703.68,729.01,701.69,729.01,1223900000,729.01
2000-10-12,724.02,729.98,702.52,703.68,1388600000,703.68
2000-10-11,737.68,737.68,714.48,724.02,1387500000,724.02
2000-10-10,744.23,748.66,735.41,737.68,1044000000,737.68
2000-10-09,750.97,751.40,741.36,744.23,716600000,744.23
2000-10-06,764.45,768.46,743.09,750.97,1150100000,750.97
2000-10-05,762.03,768.41,760.81,764.45,1176100000,764.45
2000-10-04,758.03,765.53,751.17,762.03,1167400000,762.03
2000-10-03,763.26,774.09,757.15,758.03,1098100000,758.03
2000-10-02,759.83,768.52,759.12,763.26,1051200000,763.26
2000-09-29,773.32,773.32,759.42,759.83,1197100000,759.83
2000-09-28,758.63,775.38,756.95,773.32,1206200000,773.32
2000-09-27,756.87,763.68,754.84,758.63,1174700000,758.63
2000-09-26,766.01,771.36,756.21,756.87,1106600000,756.87
2000-09-25,774.08,779.10,763.47,766.01,982400000,766.01
2000-09-22,780.39,780.39,760.44,774.08,1185500000,774.08
2000-09-21,782.55,782.55,772.66,780.39,1105400000,780.39
2000-09-20,787.77,788.58,771.45,782.55,1104000000,782.55
2000-09-19,778.93,788.68,778.93,787.77,1024900000,787.77
2000-09-18,789.77,791.16,777.14,778.93,962500000,778.93
2000-09-15,799.34,799.34,786.54,789.77,1268400000,789.77
2000-09-14,803.02,808.43,796.74,799.34,1014000000,799.34
2000-09-13,802.57,804.49,795.79,803.02,1068300000,803.02
2000-09-12,808.12,811.79,801.10,802.57,991200000,802.57
2000-09-11,812.90,818.42,804.76,808.12,899300000,808.12
2000-09-08,818.03,818.03,810.56,812.90,961000000,812.90
2000-09-07,814.28,820.55,814.28,818.03,985500000,818.03
2000-09-06,823.49,825.08,814.11,814.28,995100000,814.28
2000-09-05,829.83,829.83,821.38,823.49,838500000,823.49
2000-09-01,827.41,834.81,827.41,829.83,767700000,829.83
2000-08-31,820.93,832.18,820.93,827.41,1056600000,827.41
2000-08-30,827.30,827.30,819.48,820.93,818400000,820.93
2000-08-29,829.19,830.28,825.46,827.30,795600000,827.30
2000-08-28,823.55,834.94,823.55,829.19,733600000,829.19
2000-08-25,825.15,827.84,822.94,823.55,685600000,823.55
2000-08-24,822.81,826.65,819.90,825.15,837100000,825.15
2000-08-23,818.58,823.71,814.02,822.81,871000000,822.81
2000-08-22,818.44,824.85,818.06,818.58,818800000,818.58
2000-08-21,813.64,820.60,812.60,818.44,731600000,818.44
2000-08-18,815.09,817.93,812.09,813.64,821400000,813.64
2000-08-17,806.91,817.04,806.55,815.09,922400000,815.09
2000-08-16,811.81,816.44,803.76,806.91,929800000,806.91
2000-08-15,816.34,816.47,810.31,811.81,895900000,811.81
2000-08-14,804.75,816.60,803.12,816.34,783800000,816.34
2000-08-11,799.04,807.43,794.56,804.75,835500000,804.75
2000-08-10,807.06,807.55,798.93,799.04,940800000,799.04
2000-08-09,805.96,811.76,805.14,807.06,1054000000,807.06
2000-08-08,803.72,806.77,799.40,805.96,992200000,805.96
2000-08-07,795.85,805.51,794.87,803.72,854800000,803.72
2000-08-04,791.14,796.38,789.53,795.85,956000000,795.85
2000-08-03,783.02,793.39,776.71,791.14,1095600000,791.14
2000-08-02,784.01,790.94,781.51,783.02,986300000,783.02
2000-08-01,782.64,788.08,780.74,784.01,938700000,784.01
2000-07-31,776.18,786.65,776.07,782.64,952600000,782.64
2000-07-28,793.04,798.20,771.96,776.18,980000000,776.18
2000-07-27,791.19,799.99,789.08,793.04,1156400000,793.04
2000-07-26,802.44,802.44,791.19,791.19,1235800000,791.19
2000-07-25,795.83,803.81,795.83,802.44,969400000,802.44
2000-07-24,804.55,808.15,795.74,795.83,880300000,795.83
2000-07-21,813.09,813.09,802.00,804.55,968300000,804.55
2000-07-20,802.95,814.73,802.71,813.09,1064600000,813.09
2000-07-19,807.19,809.08,801.59,802.95,909400000,802.95
2000-07-18,817.75,817.75,806.13,807.19,908300000,807.19
2000-07-17,815.52,820.93,812.72,817.75,906000000,817.75
2000-07-14,808.03,815.56,807.36,815.52,960600000,815.52
2000-07-13,805.91,810.90,804.09,808.03,1026800000,808.03
2000-07-12,801.05,809.09,801.01,805.91,1001200000,805.91
2000-07-11,799.59,807.05,794.96,801.05,980500000,801.05
2000-07-10,803.00,805.84,798.73,799.59,838700000,799.59
2000-07-07,789.92,805.72,789.92,803.00,931700000,803.00
2000-07-06,783.37,792.58,780.17,789.92,947300000,789.92
2000-07-05,796.03,796.03,782.11,783.37,1019300000,783.37
2000-07-03,790.25,796.27,787.01,796.03,451900000,796.03
2000-06-30,779.74,790.27,776.26,790.25,1459700000,790.25
2000-06-29,788.00,788.00,775.01,779.74,1110900000,779.74
2000-06-28,784.94,795.86,784.94,788.00,1095100000,788.00
2000-06-27,789.21,792.67,784.94,784.94,1042500000,784.94
2000-06-26,781.07,791.63,781.07,789.21,889000000,789.21
2000-06-23,785.09,790.49,780.00,781.07,847600000,781.07
2000-06-22,800.00,800.00,783.05,785.09,1022700000,785.09
2000-06-21,797.56,802.03,792.48,800.00,1009600000,800.00
2000-06-20,802.91,803.78,794.08,797.56,1031500000,797.56
2000-06-19,788.74,804.95,788.74,802.91,921700000,802.91
2000-06-16,798.88,800.01,787.18,788.74,1250800000,788.74
2000-06-15,790.35,801.55,790.35,798.88,1011400000,798.88
2000-06-14,789.43,798.01,788.49,790.35,929700000,790.35
2000-06-13,774.25,790.13,772.35,789.43,935900000,789.43
2000-06-12,779.70,784.04,774.25,774.25,774100000,774.25
2000-06-09,785.33,790.55,779.08,779.70,786000000,779.70
2000-06-08,791.13,794.03,782.73,785.33,854300000,785.33
2000-06-07,783.39,794.13,780.94,791.13,854600000,791.13
2000-06-06,790.75,790.75,781.06,783.39,950100000,783.39
2000-06-05,792.69,794.76,788.00,790.75,838600000,790.75
2000-06-02,777.59,796.83,777.59,792.69,1162400000,792.69
2000-06-01,761.55,777.59,761.55,777.59,960100000,777.59
2000-05-31,761.42,769.49,757.92,761.55,960500000,761.55
2000-05-30,736.08,761.42,736.08,761.42,844200000,761.42
2000-05-26,736.95,742.43,730.62,736.08,722600000,736.08
2000-05-25,747.10,753.89,731.95,736.95,984500000,736.95
2000-05-24,732.55,749.14,724.75,747.10,1152300000,747.10
2000-05-23,748.04,750.21,732.24,732.55,869900000,732.55
2000-05-22,752.95,754.29,730.01,748.04,869000000,748.04
2000-05-19,766.83,766.83,748.71,752.95,853700000,752.95
2000-05-18,772.53,778.32,765.95,766.83,807900000,766.83
2000-05-17,784.23,784.23,769.45,772.53,820500000,772.53
2000-05-16,776.53,787.61,775.67,784.23,955500000,784.23
2000-05-15,761.67,776.54,756.17,776.53,854600000,776.53
2000-05-12,754.74,767.53,754.74,761.67,858200000,761.67
2000-05-11,739.91,756.03,739.91,754.74,953600000,754.74
2000-05-10,757.82,757.82,735.46,739.91,1006400000,739.91
2000-05-09,763.59,768.49,752.01,757.82,896600000,757.82
2000-05-08,769.79,769.79,759.31,763.59,787600000,763.59
2000-05-05,757.00,773.48,754.08,769.79,805500000,769.79
2000-05-04,761.18,764.37,754.29,756.81,925800000,756.81
2000-05-03,779.25,779.25,751.54,761.18,991600000,761.18
2000-05-02,791.12,791.12,778.82,779.25,1011500000,779.25
2000-05-01,781.42,799.06,781.42,791.12,966300000,791.12
2000-04-28,790.70,796.06,778.81,781.42,984600000,781.42
2000-04-27,789.07,793.49,774.61,790.70,1111000000,790.70
2000-04-26,795.55,801.59,786.09,789.07,999600000,789.07
2000-04-25,772.55,795.88,772.55,795.55,1071100000,795.55
2000-04-24,777.12,777.12,758.31,772.55,868700000,772.55
2000-04-20,771.62,777.13,768.83,777.12,896200000,777.12
2000-04-19,785.92,786.33,769.63,771.62,1001400000,771.62
2000-04-18,762.49,785.92,761.93,785.92,1109400000,785.92
2000-04-17,731.96,762.59,724.88,762.49,1204700000,762.49
2000-04-14,761.99,769.00,723.32,731.96,1279700000,731.96
2000-04-13,792.90,797.57,775.97,777.29,1032000000,777.29
2000-04-12,816.76,821.42,792.27,792.90,1175900000,792.90
2000-04-11,817.14,823.04,807.58,816.76,971400000,816.76
2000-04-10,821.52,828.89,816.57,817.14,853700000,817.14
2000-04-07,814.09,823.18,812.85,821.52,891600000,821.52
2000-04-06,806.29,820.88,806.29,814.09,1008000000,814.09
2000-04-05,813.29,817.08,801.17,806.29,1110300000,806.29
2000-04-04,820.63,830.25,770.38,813.29,1515460000,813.29
2000-04-03,815.06,820.62,805.71,820.62,1021700000,820.62
2000-03-31,813.81,829.83,810.75,815.06,1227400000,815.06
2000-03-30,827.50,831.35,807.17,813.81,1193400000,813.81
2000-03-29,821.40,834.82,817.58,827.50,1061900000,827.50
2000-03-28,830.17,832.79,821.08,821.40,959100000,821.40
2000-03-27,832.65,836.11,826.31,830.17,901000000,830.17
2000-03-24,831.70,846.40,826.22,832.65,1052200000,832.65
2000-03-23,810.55,834.12,806.19,831.70,1078300000,831.70
2000-03-22,806.87,813.52,802.00,810.55,1075000000,810.55
2000-03-21,785.30,806.91,780.07,806.87,1065900000,806.87
2000-03-20,786.74,790.12,779.53,785.30,920800000,785.30
2000-03-17,781.93,793.98,778.77,786.74,1295100000,786.74
2000-03-16,749.30,782.00,749.30,781.93,1482300000,781.93
2000-03-15,730.75,753.34,729.65,749.30,1302800000,749.30
2000-03-14,743.00,749.00,730.71,730.75,1094000000,730.75
2000-03-13,749.50,752.13,732.64,743.00,1016100000,743.00
2000-03-10,756.97,761.20,747.01,749.50,1138800000,749.50
2000-03-09,739.86,757.11,733.06,756.97,1123000000,756.97
2000-03-08,732.25,744.35,727.89,739.86,1203000000,739.86
2000-03-07,752.96,758.48,729.02,732.25,1314100000,732.25
2000-03-06,765.95,765.95,748.53,752.96,1029000000,752.96
2000-03-03,750.26,766.77,750.26,765.95,1150300000,765.95
2000-03-02,743.54,753.00,742.23,750.26,1198600000,750.26
2000-03-01,738.64,748.41,738.64,743.54,1274100000,743.54
2000-02-29,727.75,741.48,727.75,738.64,1204300000,738.64
2000-02-28,719.78,736.44,716.75,727.75,1026500000,727.75
2000-02-25,731.16,734.72,716.95,719.78,1065200000,719.78
2000-02-24,736.30,737.79,718.67,731.16,1215000000,731.16
2000-02-23,731.58,740.34,724.43,736.30,993700000,736.30
2000-02-22,728.52,734.75,719.48,731.58,980000000,731.58
2000-02-18,752.19,752.70,728.14,728.52,1042300000,728.52
2000-02-17,754.20,761.19,747.13,752.19,1034800000,752.19
2000-02-16,763.06,763.78,753.63,754.20,1018800000,754.20
2000-02-15,756.80,766.33,747.80,763.06,1092100000,763.06
2000-02-14,752.04,757.99,749.87,756.80,927300000,756.80
2000-02-11,768.98,768.98,746.74,752.04,1025700000,752.04
2000-02-10,765.47,771.68,762.21,768.98,1058800000,768.98
2000-02-09,782.21,785.02,765.47,765.47,1050500000,765.47
2000-02-08,774.19,783.69,774.19,782.21,1047700000,782.21
2000-02-07,775.51,778.40,768.45,774.19,918100000,774.19
2000-02-04,771.96,781.46,771.96,775.51,1045100000,775.51
2000-02-03,763.92,772.57,755.66,771.96,1146500000,771.96
2000-02-02,766.89,771.97,762.62,763.92,1038600000,763.92
2000-02-01,754.26,769.09,751.38,766.89,981000000,766.89
2000-01-31,738.04,754.34,731.44,754.26,993800000,754.26
2000-01-28,759.61,759.61,736.37,738.04,1095800000,738.04
2000-01-27,762.79,770.77,737.32,759.61,1129500000,759.61
2000-01-26,767.31,770.69,762.31,762.79,1117300000,762.79
2000-01-25,758.74,770.06,755.32,767.31,1073700000,767.31
2000-01-24,779.78,787.90,754.86,758.74,1115800000,758.74
2000-01-21,783.33,788.06,778.29,779.78,1209800000,779.78
2000-01-20,790.31,797.17,779.66,783.33,1100700000,783.33
2000-01-19,795.68,795.68,787.97,790.31,1087800000,790.31
2000-01-18,797.52,800.85,791.02,795.68,1056700000,795.68
2000-01-14,787.96,801.87,787.96,797.52,1085900000,797.52
2000-01-13,782.73,791.35,780.17,787.96,1030400000,787.96
2000-01-12,785.25,788.30,780.36,782.73,974600000,782.73
2000-01-11,790.92,795.67,783.06,785.25,1014000000,785.25
2000-01-10,783.49,794.16,783.49,790.92,1064800000,790.92
2000-01-07,762.64,783.51,759.33,783.49,1225200000,783.49
2000-01-06,761.52,767.66,756.56,762.64,1092300000,762.64
2000-01-05,759.01,768.23,747.97,761.52,1085500000,761.52
2000-01-04,788.79,788.79,757.75,759.01,1009000000,759.01
2000-01-03,792.83,798.43,778.20,788.79,931800000,788.79
1999-12-31,792.14,795.32,791.15,792.83,374050000,792.83
1999-12-30,793.64,798.41,790.59,792.14,554680000,792.14
1999-12-29,794.71,797.69,791.85,793.64,567860000,793.64
1999-12-28,794.58,797.81,791.89,794.71,655400000,794.71
1999-12-27,793.16,796.46,789.03,794.58,722600000,794.58
1999-12-23,781.92,795.56,781.92,793.16,728600000,793.16
1999-12-22,778.86,784.39,776.71,781.92,850000000,781.92
1999-12-21,771.29,781.35,769.41,778.86,963500000,778.86
1999-12-20,773.93,778.61,767.67,771.29,904600000,771.29
1999-12-17,772.06,780.48,771.20,773.93,1349800000,773.93
1999-12-16,767.27,773.90,764.64,772.06,1070300000,772.06
1999-12-15,758.62,769.35,755.87,767.27,1033900000,767.27
1999-12-14,763.13,765.99,757.37,758.62,1027800000,758.62
1999-12-13,763.49,767.21,759.00,763.13,977600000,763.13
1999-12-10,757.39,765.63,755.80,763.49,987200000,763.49
1999-12-09,754.11,761.98,749.18,757.39,1122100000,757.39
1999-12-08,756.10,760.29,754.11,754.11,957000000,754.11
1999-12-07,762.75,765.09,755.82,756.10,1085800000,756.10
1999-12-06,767.48,767.94,760.47,762.75,916800000,762.75
1999-12-03,752.53,773.86,752.53,767.48,1006400000,767.48
1999-12-02,748.57,753.23,748.21,752.53,900700000,752.53
1999-12-01,738.74,748.58,738.04,748.57,884000000,748.57
1999-11-30,749.29,751.51,737.71,738.74,951500000,738.74
1999-11-29,753.57,754.23,747.07,749.29,866100000,749.29
1999-11-26,753.20,758.96,753.20,753.57,312120000,753.57
1999-11-24,746.95,755.88,744.18,753.20,734800000,753.20
1999-11-23,754.35,756.23,745.76,746.95,926100000,746.95
1999-11-22,749.30,755.93,747.32,754.35,873500000,754.35
1999-11-19,749.71,750.80,746.37,749.30,893800000,749.30
1999-11-18,739.77,749.93,739.77,749.71,1022800000,749.71
1999-11-17,742.93,746.16,739.76,739.77,960000000,739.77
1999-11-16,728.76,743.16,728.76,742.93,942200000,742.93
1999-11-15,731.12,731.73,728.30,728.76,795700000,728.76
1999-11-12,725.11,731.17,716.62,731.12,900200000,731.12
1999-11-11,720.87,726.29,720.31,725.11,891300000,725.11
1999-11-10,717.80,725.31,715.47,720.87,984700000,720.87
1999-11-09,724.63,728.85,715.33,717.80,854300000,717.80
1999-11-08,718.80,726.61,714.33,724.63,806800000,724.63
1999-11-05,714.85,728.44,714.85,718.80,1007300000,718.80
1999-11-04,710.83,719.34,710.83,714.85,981700000,714.85
1999-11-03,707.82,714.93,707.82,710.83,914400000,710.83
1999-11-02,712.21,720.29,706.86,707.82,904500000,707.82
1999-11-01,717.03,719.34,712.21,712.21,861000000,712.21
1999-10-29,704.21,722.32,704.21,717.03,1120500000,717.03
1999-10-28,683.81,704.26,683.81,704.21,1135100000,704.21
1999-10-27,678.67,685.25,674.58,683.81,950100000,683.81
1999-10-26,682.38,689.29,678.51,678.67,878300000,678.67
1999-10-25,685.63,686.95,678.29,682.38,777000000,682.38
1999-10-22,676.67,689.96,676.67,685.63,959200000,685.63
1999-10-21,679.24,679.24,665.55,676.67,1012500000,676.67
1999-10-20,660.27,679.24,660.27,679.24,928800000,679.24
1999-10-19,656.79,670.19,656.79,660.27,905700000,660.27
1999-10-18,651.75,656.79,644.39,656.79,818700000,656.79
1999-10-15,672.04,672.04,651.08,651.75,912600000,651.75
1999-10-14,671.20,675.41,662.98,672.04,892300000,672.04
1999-10-13,686.24,686.24,669.33,671.20,821500000,671.20
1999-10-12,697.76,697.86,685.39,686.24,778300000,686.24
1999-10-11,698.45,701.02,696.73,697.76,655900000,697.76
1999-10-08,689.74,698.45,684.68,698.45,897300000,698.45
1999-10-07,694.84,696.00,687.96,689.74,827800000,689.74
1999-10-06,682.91,694.84,682.91,694.84,895200000,694.84
1999-10-05,682.60,690.99,673.61,682.91,965700000,682.91
1999-10-04,670.31,682.62,670.31,682.60,803300000,682.60
1999-10-01,672.37,672.37,661.95,670.31,896200000,670.31
1999-09-30,663.73,676.67,663.73,672.37,1017600000,672.37
1999-09-29,675.46,676.48,663.55,663.73,856000000,663.73
1999-09-28,675.51,677.58,660.06,675.46,885400000,675.46
1999-09-27,672.80,682.39,672.80,675.51,780600000,675.51
1999-09-24,674.23,674.98,664.30,672.80,872800000,672.80
1999-09-23,691.21,694.49,671.99,674.23,890800000,674.23
1999-09-22,689.82,695.25,684.93,691.21,822200000,691.21
1999-09-21,704.92,704.92,686.72,689.82,817300000,689.82
1999-09-20,704.96,706.36,701.75,704.92,568000000,704.92
1999-09-17,694.89,705.65,694.89,704.96,861900000,704.96
1999-09-16,693.81,697.37,684.12,694.89,739000000,694.89
1999-09-15,704.80,710.15,693.81,693.81,787300000,693.81
1999-09-14,708.76,708.86,701.49,704.80,734500000,704.80
1999-09-13,712.79,712.79,707.87,708.76,657900000,708.76
1999-09-10,709.81,716.15,708.60,712.79,808500000,712.79
1999-09-09,707.66,710.02,701.99,709.81,773900000,709.81
1999-09-08,711.37,713.56,703.19,707.66,791200000,707.66
1999-09-07,713.89,716.80,710.37,711.37,715300000,711.37
1999-09-03,693.71,714.02,693.71,713.89,663200000,713.89
1999-09-02,698.21,698.21,684.83,693.71,687100000,693.71
1999-09-01,692.24,699.04,692.24,698.21,708200000,698.21
1999-08-31,695.24,701.09,685.47,692.24,861700000,692.24
1999-08-30,707.97,709.87,694.32,695.24,597900000,695.24
1999-08-27,714.60,717.38,706.86,707.97,570050000,707.97
1999-08-26,723.83,723.83,714.07,714.60,719000000,714.60
1999-08-25,713.56,724.91,711.04,723.83,864600000,723.83
1999-08-24,709.93,719.53,708.08,713.56,732700000,713.56
1999-08-23,696.59,710.00,696.59,709.93,682600000,709.93
1999-08-20,687.83,696.59,687.83,696.59,661200000,696.59
1999-08-19,693.10,693.10,683.95,687.83,684200000,687.83
1999-08-18,699.28,699.28,692.72,693.10,682800000,693.10
1999-08-17,692.67,699.33,691.46,699.28,691500000,699.28
1999-08-16,688.82,692.67,686.56,692.67,583550000,692.67
1999-08-13,673.07,689.54,673.07,688.82,691700000,688.82
1999-08-12,676.39,681.52,673.02,673.07,745600000,673.07
1999-08-11,665.41,677.11,665.41,676.39,792300000,676.39
1999-08-10,671.74,673.18,658.22,665.41,836200000,665.41
1999-08-09,674.13,677.56,671.07,671.74,684300000,671.74
1999-08-06,681.19,683.81,670.40,674.13,698900000,674.13
1999-08-05,674.26,681.20,665.77,681.19,859300000,681.19
1999-08-04,681.54,687.99,673.91,674.26,789300000,674.26
1999-08-03,682.33,687.49,677.22,681.54,739600000,681.54
1999-08-02,683.29,692.00,680.76,682.33,649550000,682.33
1999-07-30,690.40,696.47,683.13,683.29,736800000,683.29
1999-07-29,703.04,703.04,685.76,690.40,770100000,690.40
1999-07-28,701.51,706.08,698.55,703.04,690900000,703.04
1999-07-27,692.91,704.61,692.91,701.51,723800000,701.51
1999-07-26,698.88,699.79,692.23,692.91,613450000,692.91
1999-07-23,700.91,703.99,694.58,698.88,630580000,698.88
1999-07-22,710.27,710.27,696.52,700.91,771700000,700.91
1999-07-21,710.03,714.34,705.84,710.27,785500000,710.27
1999-07-20,728.04,728.04,708.23,710.03,754800000,710.03
1999-07-19,733.79,735.73,726.59,728.04,642330000,728.04
1999-07-16,726.88,733.79,725.04,733.79,714100000,733.79
1999-07-15,721.58,727.47,721.58,726.88,818800000,726.88
1999-07-14,719.79,722.98,715.61,721.58,756100000,721.58
1999-07-13,721.86,721.86,715.76,719.79,736000000,719.79
1999-07-12,722.88,725.03,718.41,721.86,685300000,721.86
1999-07-09,718.31,722.88,718.06,722.88,701000000,722.88
1999-07-08,719.75,723.49,713.56,718.31,830600000,718.31
1999-07-07,714.28,719.75,713.30,719.75,791200000,719.75
1999-07-06,716.28,725.06,713.65,714.28,722900000,714.28
1999-07-02,709.49,716.28,708.99,716.28,613570000,716.28
1999-07-01,704.47,711.01,697.68,709.49,843400000,709.49
1999-06-30,691.51,704.50,684.86,704.47,1117000000,704.47
1999-06-29,679.76,691.52,678.51,691.51,820100000,691.51
1999-06-28,671.29,681.23,671.29,679.76,652910000,679.76
1999-06-25,670.85,677.83,669.71,671.29,623460000,671.29
